name,gs_id,affiliation,h_index,i10_index,cited_by,pub_count,year,cites,day_added
Joshua Brown,HFUbl4YAAAAJ,"Assistant Professor, Center for Drug Evaluation & Safety, Pharmaceutical Outcomes & Policy",19,49,1608,420,2016,51,2021-10-05
Joshua Brown,HFUbl4YAAAAJ,"Assistant Professor, Center for Drug Evaluation & Safety, Pharmaceutical Outcomes & Policy",19,49,1608,420,2017,85,2021-10-05
Joshua Brown,HFUbl4YAAAAJ,"Assistant Professor, Center for Drug Evaluation & Safety, Pharmaceutical Outcomes & Policy",19,49,1608,420,2018,165,2021-10-05
Joshua Brown,HFUbl4YAAAAJ,"Assistant Professor, Center for Drug Evaluation & Safety, Pharmaceutical Outcomes & Policy",19,49,1608,420,2019,214,2021-10-05
Joshua Brown,HFUbl4YAAAAJ,"Assistant Professor, Center for Drug Evaluation & Safety, Pharmaceutical Outcomes & Policy",19,49,1608,420,2020,466,2021-10-05
Joshua Brown,HFUbl4YAAAAJ,"Assistant Professor, Center for Drug Evaluation & Safety, Pharmaceutical Outcomes & Policy",19,49,1608,420,2021,460,2021-10-05
Julia Schulz,xbGau2MAAAAJ,University of Kentucky,1,1,11,3,2019,2,2021-10-05
Julia Schulz,xbGau2MAAAAJ,University of Kentucky,1,1,11,3,2020,7,2021-10-05
Julia Schulz,xbGau2MAAAAJ,University of Kentucky,1,1,11,3,2021,2,2021-10-05
Jungjun Bae,22EOs2AAAAAJ,"University of Kentucky, Institute for Pharmaceutical Outcomes & Policy",2,0,9,10,2020,1,2021-10-05
Jungjun Bae,22EOs2AAAAAJ,"University of Kentucky, Institute for Pharmaceutical Outcomes & Policy",2,0,9,10,2021,8,2021-10-05
Jungjun Bae,22EOs2AAAAAJ,"University of Kentucky, Institute for Pharmaceutical Outcomes & Policy",2,0,9,10,2020,1,2021-10-05
Jungjun Bae,22EOs2AAAAAJ,"University of Kentucky, Institute for Pharmaceutical Outcomes & Policy",2,0,9,10,2021,8,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,1992,53,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,1993,51,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,1994,37,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,1995,120,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,1996,44,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,1997,144,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,1998,108,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,1999,143,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2000,217,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2001,213,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2002,255,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2003,260,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2004,263,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2005,482,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2006,375,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2007,472,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2008,501,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2009,569,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2010,516,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2011,609,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2012,681,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2013,578,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2014,497,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2015,613,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2016,578,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2017,576,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2018,622,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2019,649,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2020,647,2021-10-05
Jurgen Rohr,f3Dzb7oAAAAJ,"Professor of Bioorganic Chemistry, University of Kentucky",61,183,11634,325,2021,564,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,1998,12,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,1999,14,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2000,20,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2001,60,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2002,54,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2003,66,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2004,77,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2005,64,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2006,78,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2007,71,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2008,81,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2009,109,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2010,92,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2011,109,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2012,128,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2013,138,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2014,137,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2015,120,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2016,137,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2017,138,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2018,141,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2019,111,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2020,106,2021-10-05
Karen Blumenschein,nbBO7WYAAAAJ,University of Kentucky,21,28,2187,79,2021,98,2021-10-05
Katie Wallace,HehcaaEAAAAJ,"Infectious Diseases Clinical Pharmacist, University of Kentucky HealthCare",4,3,63,30,2016,1,2021-10-05
Katie Wallace,HehcaaEAAAAJ,"Infectious Diseases Clinical Pharmacist, University of Kentucky HealthCare",4,3,63,30,2017,1,2021-10-05
Katie Wallace,HehcaaEAAAAJ,"Infectious Diseases Clinical Pharmacist, University of Kentucky HealthCare",4,3,63,30,2018,9,2021-10-05
Katie Wallace,HehcaaEAAAAJ,"Infectious Diseases Clinical Pharmacist, University of Kentucky HealthCare",4,3,63,30,2019,10,2021-10-05
Katie Wallace,HehcaaEAAAAJ,"Infectious Diseases Clinical Pharmacist, University of Kentucky HealthCare",4,3,63,30,2020,15,2021-10-05
Katie Wallace,HehcaaEAAAAJ,"Infectious Diseases Clinical Pharmacist, University of Kentucky HealthCare",4,3,63,30,2021,23,2021-10-05
Kayla Kreft,H9P20uoAAAAJ,Unknown affiliation,1,0,3,1,2019,1,2021-10-05
Kayla Kreft,H9P20uoAAAAJ,Unknown affiliation,1,0,3,1,2020,1,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1982,26,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1983,24,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1984,22,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1985,26,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1986,23,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1987,27,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1988,24,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1989,33,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1990,21,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1991,29,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1992,31,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1993,21,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1994,21,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1995,22,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1996,9,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1997,11,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1998,29,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,1999,14,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2000,16,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2001,12,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2002,19,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2003,15,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2004,30,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2005,24,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2006,26,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2007,21,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2008,31,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2009,25,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2010,28,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2011,36,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2012,43,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2013,34,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2014,58,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2015,41,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2016,31,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2017,24,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2018,36,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2019,25,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2020,33,2021-10-05
Kenneth Record,WLq7Pp0AAAAJ,"Associate Professor, University of Kentucky",17,25,1085,46,2021,18,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2009,11,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2010,30,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2011,53,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2012,87,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2013,121,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2014,142,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2015,198,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2016,235,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2017,270,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2018,291,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2019,318,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2020,359,2021-10-05
Khaled Shaaban,ybq8tI0AAAAJ,"Assistant Professor of Pharmaceutical Sciences, University of Kentucky College of PharmacyUniversity",27,62,2501,125,2021,360,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2010,2,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2011,2,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2012,9,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2013,6,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2014,2,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2015,3,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2016,7,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2017,7,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2018,14,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2019,11,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2020,30,2021-10-05
Komal Pandya,Y7WlWYUAAAAJ,University of Kentucky,7,5,125,32,2021,22,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2000,19,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2001,48,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2002,89,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2003,88,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2004,111,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2005,122,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2006,141,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2007,164,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2008,183,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2009,185,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2010,251,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2011,230,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2012,295,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2013,266,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2014,338,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2015,302,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2016,378,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2017,325,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2018,432,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2019,507,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2020,735,2021-10-05
Kyung Bo Kim,LFX-JN8AAAAJ,University of Kentucky,36,66,5887,136,2021,588,2021-10-05
Laura Ebbitt,O3VCESUAAAAJ,"Asssitant Adjunct Professor, University of Kentucky",4,1,64,8,2016,3,2021-10-05
Laura Ebbitt,O3VCESUAAAAJ,"Asssitant Adjunct Professor, University of Kentucky",4,1,64,8,2017,6,2021-10-05
Laura Ebbitt,O3VCESUAAAAJ,"Asssitant Adjunct Professor, University of Kentucky",4,1,64,8,2018,11,2021-10-05
Laura Ebbitt,O3VCESUAAAAJ,"Asssitant Adjunct Professor, University of Kentucky",4,1,64,8,2019,17,2021-10-05
Laura Ebbitt,O3VCESUAAAAJ,"Asssitant Adjunct Professor, University of Kentucky",4,1,64,8,2020,14,2021-10-05
Laura Ebbitt,O3VCESUAAAAJ,"Asssitant Adjunct Professor, University of Kentucky",4,1,64,8,2021,12,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,1996,18,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,1997,26,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,1998,36,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,1999,50,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2000,57,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2001,56,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2002,53,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2003,99,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2004,99,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2005,98,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2006,122,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2007,112,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2008,147,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2009,134,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2010,171,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2011,154,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2012,203,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2013,240,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2014,216,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2015,228,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2016,234,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2017,244,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2018,235,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2019,232,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2020,230,2021-10-05
Lee Vermeulen,2G6pFwYAAAAJ,"Professor of Medicine and Pharmacy, University of Kentucky",33,61,3820,144,2021,218,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,1990,41,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,1991,46,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,1992,72,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,1993,69,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,1994,67,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,1995,51,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,1996,53,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,1997,83,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,1998,57,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,1999,101,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2000,105,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2001,163,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2002,181,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2003,227,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2004,259,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2005,320,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2006,355,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2007,448,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2008,531,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2009,498,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2010,464,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2011,584,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2012,535,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2013,549,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2014,607,2021-10-05
Linda Dwoskin,byZSsfYAAAAJ,"Professor, University of Kentucky",55,193,10020,374,2015,601,2021-10-05
